id_municipio,risco_observado,risco_previsto,codigo_uf,regiao,meta_alfabetizacao_2025,taxa_alfabetizacao_anterior,n_estudantes_teste,taxa_alfabetizacao_prevista,risco_ic95_inferior,risco_ic95_superior,deficit_para_meta_pp,amostra_suficiente,nome_municipio
3552205,0.48592870544090055,0.5612680753408975,35,Sudeste,58.32,47.9,533,43.87319246591025,0.51913945315989,0.6033966975219051,14.44680753408975,True,Sorocaba
3557006,0.44554455445544555,0.5552640374943518,35,Sudeste,59.0,48.87,101,44.47359625056482,0.4583478587332226,0.6521802162554811,14.526403749435183,True,Votorantim
3305208,0.4732824427480916,0.554331880244776,33,Sudeste,63.99,56.22,131,44.566811975522405,0.4692158939750792,0.6394478665144727,19.423188024477597,True,São Pedro da Aldeia
1506187,0.2,0.5509867573414826,15,Norte,66.61,60.17,30,44.90132426585174,0.372996758861044,0.7289767558219212,21.708675734148258,True,Rondon do Pará
1508084,0.5348837209302325,0.5502518046958644,15,Norte,65.7,58.8,43,44.974819530413555,0.4015599098002358,0.698943699591493,20.725180469586448,True,Tucumã
2507507,0.4310722100656455,0.5461771223251068,25,Nordeste,57.49,46.71,457,45.382287767489316,0.5005305767775889,0.5918236678726247,12.107712232510686,True,João Pessoa
3301306,0.45652173913043476,0.5450949551310369,33,Sudeste,63.12,54.93,46,45.49050448689631,0.40119070743747676,0.688999202824597,17.629495513103684,True,Casimiro de Abreu
3516309,0.5165876777251185,0.5450671522190631,35,Sudeste,60.21,50.64,211,45.49328477809369,0.4778757821317001,0.6122585223064261,14.716715221906313,True,Francisco Morato
1506195,0.5897435897435898,0.5384354836263008,15,Norte,65.15,57.97,39,46.15645163736992,0.38197422795202596,0.6948967393005756,18.993548362630087,True,Rurópolis
3506102,0.4489795918367347,0.5363021952801561,35,Sudeste,58.87,48.69,49,46.36978047198439,0.39667168067665415,0.6759327098836581,12.500219528015606,True,Bebedouro
3513009,0.5115511551155115,0.5343979433738723,35,Sudeste,60.23,50.67,303,46.56020566261277,0.4782318016938925,0.590564085053852,13.669794337387223,True,Cotia
1506005,0.6851851851851852,0.5337878993951909,15,Norte,64.73,57.34,54,46.62121006048091,0.4007316355813235,0.6668441632090583,18.10878993951909,True,Prainha
2602001,0.5806451612903226,0.5309361532037535,26,Nordeste,56.45,45.23,31,46.906384679624644,0.35526018557062633,0.7066121208368807,9.543615320375359,True,Bodocó
1502152,0.36764705882352944,0.5295074322489004,15,Norte,67.89,62.1,136,47.04925677510996,0.44561958858267114,0.6133952759151297,20.84074322489004,True,Canaã dos Carajás
4216206,0.6129032258064516,0.5252149212379916,42,Sul,,44.54,31,47.47850787620084,0.34942568338612645,0.7010041590898568,,True,São Francisco do Sul
1502939,0.27419354838709675,0.5172310032919463,15,Norte,66.05,59.32,62,48.27689967080537,0.3928448070705729,0.6416171995133196,17.773100329194627,True,Dom Eliseu
3510500,0.5208333333333334,0.5130150671654935,35,Sudeste,62.72,54.34,144,48.69849328345065,0.43137607254268584,0.5946540617883012,14.021506716549347,True,Caraguatatuba
3533403,0.4166666666666667,0.5090203799706605,35,Sudeste,63.12,54.93,48,49.09796200293395,0.3675925848216648,0.6504481751196562,14.02203799706605,True,Nova Odessa
4307906,0.41935483870967744,0.5076013053349612,43,Sul,80.0,83.04,62,49.23986946650388,0.38315556427874453,0.6320470463911778,30.760130533496117,True,Farroupilha
3538006,0.3732394366197183,0.507289783957326,35,Sudeste,62.84,54.51,142,49.271021604267396,0.42505875190814946,0.5895208160065026,13.568978395732607,True,Pindamonhangaba
2602605,0.625,0.5068469254222866,26,Nordeste,61.79,52.96,40,49.31530745777134,0.35190984913787493,0.6617840017066983,12.47469254222866,True,Brejo da Madre de Deus
5103403,0.5333333333333333,0.5066018883506274,51,Centro-Oeste,62.45,53.94,615,49.33981116493727,0.467087919139486,0.5461158575617687,13.110188835062736,True,Cuiabá
3549102,0.35294117647058826,0.5060767406708125,35,Sudeste,62.88,54.57,68,49.392325932918745,0.38724306166494166,0.6249104196766834,13.487674067081258,True,São João da Boa Vista
2101707,0.21428571428571427,0.5033348751160012,21,Nordeste,60.01,50.35,84,49.66651248839988,0.3964104872757892,0.6102592629562131,10.343487511600117,True,Barreirinhas
3538709,0.4608150470219436,0.4991295825407466,35,Sudeste,62.99,54.74,319,50.08704174592534,0.4442601996082648,0.5539989654732284,12.902958254074662,True,Piracicaba
2609402,0.5,0.49810990240456265,26,Nordeste,62.08,53.38,44,50.18900975954374,0.35037039916233903,0.6458494056467863,11.890990240456262,True,Moreno
3553807,0.5526315789473685,0.49781834485618,35,Sudeste,61.5,52.53,38,50.21816551438201,0.3388428654951188,0.6567938242172412,11.281834485617992,True,Taquarituba
2611002,0.358974358974359,0.4949414076765222,26,Nordeste,61.05,51.87,39,50.50585923234778,0.33802384840276783,0.6518589669502766,10.544140767652216,True,Petrolândia
3518206,0.3076923076923077,0.4945259996097667,35,Sudeste,65.3,58.19,39,50.54740003902334,0.337609813612905,0.6514421856066284,14.75259996097666,True,Guararapes
5100250,0.29411764705882354,0.48806096291346296,51,Centro-Oeste,62.17,53.52,68,51.19390370865371,0.36925239122787884,0.6068695345990471,10.976096291346295,True,Alta Floresta
2602803,0.47058823529411764,0.4875278667676652,26,Nordeste,61.51,52.54,51,51.247213323233474,0.35034311776242655,0.6247126157729038,10.262786676766524,True,Buíque
3136702,0.4915254237288136,0.48572572826837335,31,Sudeste,55.31,43.63,236,51.42742717316266,0.42195916327423655,0.5494922932625101,3.8825728268373396,True,Juiz de Fora
