id_municipio,risco_observado,risco_previsto,codigo_uf,regiao,meta_alfabetizacao_2025,taxa_alfabetizacao_anterior,n_estudantes_teste,taxa_alfabetizacao_prevista,risco_ic95_inferior,risco_ic95_superior,deficit_para_meta_pp,amostra_suficiente,nome_municipio
4305124,0.6,0.6539444969139516,43,Sul,76.56,75.07,5,34.60555030860484,0.2369652949080368,1.0,41.95444969139516,False,Cerrito
1304237,0.7105263157894737,0.6530573938316101,13,Norte,56.94,45.93,38,34.69426061683899,0.5017121537174873,0.8044026339457329,22.24573938316101,True,Tonantins
1504059,0.5333333333333333,0.65244067356284,15,Norte,56.63,45.48,30,34.755932643716,0.4820364200406634,0.8228449270850166,21.874067356284,True,Mãe do Rio
2406502,0.6666666666666666,0.6509060787554707,24,Nordeste,48.64,34.74,15,34.90939212445293,0.40967083969283863,0.8921413178181028,13.730607875547072,False,Lagoa Nova
2203354,0.8,0.6505620177424751,22,Nordeste,47.45,33.24,5,34.94379822575249,0.23263497330308275,1.0,12.506201774247515,False,Dirceu Arcoverde
1301209,0.75,0.6504323154459688,13,Norte,51.74,38.77,44,34.95676845540312,0.5095370410629364,0.7913275898290012,16.78323154459688,True,Coari
2210938,0.6666666666666666,0.6494952866696502,22,Nordeste,42.28,27.08,6,35.050471333034984,0.2677133477248103,1.0,7.229528666965017,False,Sussuapara
1718907,1.0,0.6487298524273134,17,Norte,36.44,20.86,1,35.12701475726866,0.0,1.0,1.3129852427313367,False,Santa Rosa do Tocantins
1503754,0.6363636363636364,0.6486991354246611,15,Norte,33.52,36.03,11,35.13008645753389,0.3665875006119994,0.9308107702373227,-1.610086457533889,False,Jacareacanga
3506904,0.5555555555555556,0.6482322360939072,35,Sudeste,56.84,45.78,9,35.17677639060928,0.3362512346089741,0.9602132375788404,21.663223609390727,False,Bofete
4301057,0.6,0.6478352403009104,43,Sul,71.44,67.46,15,35.216475969908956,0.4061135215399323,0.8895569590618886,36.22352403009104,False,Arroio do Sal
1714203,0.3,0.6478191202549793,17,Norte,43.26,28.21,10,35.21808797450207,0.3517685926873784,0.9438696478225803,8.041912025497929,False,Natividade
2708808,0.631578947368421,0.6469833870073709,27,Nordeste,50.14,36.66,19,35.30166129926291,0.4320898236643863,0.8618769503503555,14.83833870073709,False,São Sebastião
4311502,1.0,0.6465465241015241,43,Sul,65.1,57.89,4,35.345347589847584,0.17806540252956538,1.0,29.75465241015241,False,Lavras do Sul
4313409,0.6157894736842106,0.6449258543756754,43,Sul,68.07,62.37,190,35.50741456243246,0.5768812505116875,0.7129704582396633,32.562585437567535,True,Novo Hamburgo
2411700,0.6666666666666666,0.6446954904496927,24,Nordeste,47.54,33.35,3,35.53045095503074,0.10310239383219277,1.0,12.009549044969262,False,São Bento do Trairí
5006408,0.3076923076923077,0.6440558217986424,50,Centro-Oeste,47.79,33.66,13,35.59441782013576,0.38377803967656277,0.904333603920722,12.195582179864239,False,Pedro Gomes
4306908,0.7777777777777778,0.6435356610130919,43,Sul,69.06,63.87,9,35.64643389869081,0.33061865216289965,0.9564526698632841,33.41356610130919,False,Encruzilhada do Sul
1505437,0.42105263157894735,0.6434240546357395,15,Norte,58.86,48.68,38,35.65759453642605,0.4911278989853297,0.7957202102861493,23.202405463573946,True,Ourilândia do Norte
2204907,0.5,0.6432735476483525,22,Nordeste,42.95,27.85,6,35.672645235164744,0.2599672541104016,1.0,7.277354764835259,False,Isaías Coelho
5102702,0.5925925925925926,0.6413471786665439,51,Centro-Oeste,46.81,32.45,27,35.86528213334561,0.4604391216137268,0.822255235719361,10.944717866654393,False,Canarana
2400406,0.0,0.6411504044189771,24,Nordeste,47.49,33.29,1,35.884959558102295,0.0,1.0,11.605040441897707,False,Água Nova
1301001,0.4,0.6392370844257238,13,Norte,57.96,47.38,25,36.07629155742762,0.4509901155103005,0.8274840533411472,21.883708442572377,False,Carauari
2902807,0.6071428571428571,0.637868077116629,29,Nordeste,58.1,47.58,28,36.213192288337105,0.4598451674605153,0.8158909867727426,21.886807711662897,False,Barra da Estiva
4313953,0.9,0.6370595927625929,43,Sul,74.82,72.52,10,36.29404072374071,0.3390269991237798,0.9350921864014061,38.525959276259286,False,Pantano Grande
2404101,0.0,0.6365935227816096,24,Nordeste,51.41,38.33,7,36.340647721839034,0.2802782065344414,0.9929088390287779,15.069352278160963,False,Galinhos
1700301,0.75,0.6356166640341129,17,Norte,40.59,25.2,12,36.43833359658871,0.36331998828810314,0.9079133397801227,4.151666403411291,False,Aguiarnópolis
4302659,0.3333333333333333,0.6352147069706697,43,Sul,69.68,64.81,6,36.478529302933026,0.25003856502061766,1.0,33.20147069706698,False,Brochier
2517209,0.0,0.6346935730360007,25,Nordeste,43.25,28.19,3,36.53064269639993,0.08980694411332679,1.0,6.71935730360007,False,Vieirópolis
2412500,0.6153846153846154,0.6345030495747714,24,Nordeste,52.54,39.84,26,36.549695042522856,0.44939379450101563,0.8196123046485273,15.990304957477143,False,São Miguel
2904803,0.625,0.6339022391135145,29,Nordeste,58.71,48.46,8,36.60977608864855,0.3000757790911581,0.9677286991358709,22.10022391135145,False,Caatiba
2924652,0.5,0.6330490041672421,29,Nordeste,56.24,44.93,8,36.69509958327579,0.2990587624119649,0.9670392459225192,19.54490041672421,False,Pintadas
5007505,0.42857142857142855,0.632870520073341,50,Centro-Oeste,51.7,38.71,7,36.7129479926659,0.2757834590047307,0.9899575811419512,14.9870520073341,False,Rochedo
2410801,0.42857142857142855,0.6308125728292523,24,Nordeste,58.04,47.5,7,36.91874271707477,0.27330876410906874,0.9883163815494358,21.121257282925228,False,Riacho de Santana
4309654,1.0,0.6303932758948775,43,Sul,73.26,70.19,2,36.96067241051225,0.0,1.0,36.29932758948775,False,Hulha Negra
1301902,0.5180722891566265,0.6293568797020215,13,Norte,57.21,46.31,83,37.064312029797854,0.525450194854771,0.733263564549272,20.145687970202147,True,Itacoatiara
4304002,0.3333333333333333,0.6292994923826444,43,Sul,68.43,62.91,6,37.070050761735565,0.2428250962705477,1.0,31.35994923826444,False,Campo Novo
2923001,0.6444444444444445,0.6254156770840268,29,Nordeste,64.09,56.37,45,37.45843229159732,0.4839962756217036,0.76683507854635,26.631567708402685,True,Nova Viçosa
4305355,0.5185185185185185,0.6244147135049077,43,Sul,68.99,63.76,27,37.55852864950923,0.44174563473227824,0.8070837922775372,31.431471350490767,False,Charqueadas
2514909,0.25,0.6234113418775866,25,Nordeste,50.89,37.65,4,37.65886581224134,0.14857161847145361,1.0,13.231134187758663,False,São Mamede
2102150,0.6,0.6227268948557145,21,Nordeste,47.46,33.25,10,37.727310514428545,0.32230415260631484,0.9231496371051142,9.732689485571456,False,Brejo de Areia
2706901,0.5555555555555556,0.6216905050830087,27,Nordeste,50.85,37.59,54,37.83094949169913,0.49233946371162607,0.7510415464543914,13.019050508300872,True,Pilar
1502855,0.6875,0.6210114639402308,15,Norte,50.81,37.54,16,37.898853605976925,0.38329518396477424,0.8587277439156873,12.911146394023078,False,Curuá
1709302,0.5882352941176471,0.6205237373308305,17,Norte,49.68,36.07,17,37.94762626691694,0.38984736244641655,0.8512001122152446,11.732373733083058,False,Guaraí
1301803,0.42105263157894735,0.6198982233753076,13,Norte,66.47,40.83,19,38.01017766246923,0.4016305513197619,0.8381658954308534,28.459822337530767,False,Ipixuna
2414159,0.75,0.6186995491920091,24,Nordeste,56.03,44.64,4,38.13004508079909,0.142707569734836,1.0,17.89995491920091,False,Tenente Laurentino Cruz
4314456,0.6666666666666666,0.618212826497385,43,Sul,64.14,56.45,3,38.17871735026151,0.0684503216082285,1.0,25.961282649738493,False,Pinhal
1508407,0.5254237288135594,0.6179213161725542,15,Norte,59.68,49.86,59,38.20786838274458,0.49393519926528107,0.7419074330798273,21.47213161725542,True,Xinguara
1503044,0.25,0.6175232092765527,15,Norte,58.23,47.77,12,38.24767907234473,0.3425473080365843,0.8924991105165211,19.982320927655266,False,Floresta do Araguaia
2412005,0.6875,0.6161974912760274,24,Nordeste,61.37,52.34,64,38.38025087239726,0.4970513581669542,0.7353436243851006,22.989749127602735,True,São Gonçalo do Amarante
2505303,0.5,0.6153534231906617,25,Nordeste,51.24,38.1,2,38.46465768093383,0.0,1.0,12.77534231906617,False,Curral Velho
2502201,0.0,0.6150642633757427,25,Nordeste,40.92,25.56,3,38.49357366242573,0.06444702091880283,1.0,2.42642633757427,False,Bom Jesus
1302207,0.4,0.6131032747139256,13,Norte,53.1,40.6,5,38.689672528607446,0.18619417306466213,1.0,14.410327471392556,False,Juruá
4320800,0.2727272727272727,0.6130843882860364,43,Sul,70.64,66.25,11,38.69156117139636,0.3252597389850589,0.9009090375870139,31.948438828603642,False,Soledade
1300300,0.3076923076923077,0.6123063765402085,13,Norte,,44.6,13,38.769362345979154,0.34744836431014997,0.8771643887702669,,False,Autazes
3529401,0.6666666666666666,0.6122456724497404,35,Sudeste,56.81,45.74,9,38.77543275502596,0.29391681871563247,0.9305745261838483,18.034567244974042,False,Mauá
1722081,0.8333333333333334,0.6121001282572917,17,Norte,48.97,35.16,6,38.789987174270834,0.22220168659210737,1.0,10.180012825729165,False,Wanderlândia
5214804,0.0,0.6114694265825968,52,Centro-Oeste,29.25,14.29,1,38.85305734174032,0.0,1.0,-9.603057341740318,False,Nova Aurora
2408904,0.4444444444444444,0.6114005479909334,24,Nordeste,55.09,43.33,9,38.859945200906665,0.29294499926434725,0.9298560967175195,16.230054799093338,False,Parelhas
1506203,0.5652173913043478,0.6107978248870006,15,Norte,55.04,43.26,46,38.92021751129994,0.46989700319744815,0.7516986465765532,16.11978248870006,True,Salinópolis
1300201,0.15,0.6102651812347927,13,Norte,62.63,54.2,20,38.97348187652073,0.396525590680824,0.8240047717887613,23.656518123479273,False,Atalaia do Norte
3502507,0.4594594594594595,0.6099868005787394,35,Sudeste,55.2,43.48,37,39.00131994212606,0.45282207421780485,0.767151526939674,16.198680057873943,True,Aparecida
5002902,0.46153846153846156,0.6091935026409013,50,Centro-Oeste,50.95,37.72,26,39.080649735909866,0.4216388178837255,0.7967481873980772,11.869350264090137,False,Cassilândia
1302504,0.5789473684210527,0.6090609710505599,13,Norte,55.57,43.99,114,39.09390289494401,0.5194856144199835,0.6986363276811363,16.47609710505599,True,Manacapuru
2209609,0.42857142857142855,0.6089058135217923,22,Nordeste,49.29,35.56,7,39.10941864782077,0.24739375196492147,0.9704178750786632,10.180581352179232,False,São Félix do Piauí
3513405,0.4358974358974359,0.6080225171962719,35,Sudeste,52.17,39.34,39,39.197748280372814,0.45480297542804116,0.7612420589645026,12.972251719627188,True,Cruzeiro
4305447,0.125,0.6067935279463528,43,Sul,73.83,71.05,8,39.32064720536472,0.2683066192259591,0.9452804366667464,34.50935279463528,False,Chuvisca
4312450,1.0,0.6067826633350392,43,Sul,75.12,72.96,3,39.32173366649609,0.054033168194299375,1.0,35.79826633350392,False,Morro Redondo
2927903,0.5555555555555556,0.6062658395677363,29,Nordeste,57.93,47.34,9,39.37341604322637,0.2870621417919799,0.9254695373434927,18.55658395677363,False,Santa Inês
3304904,0.5361990950226244,0.6060340445148844,33,Sudeste,56.76,45.67,442,39.396595548511556,0.5604804350190215,0.6515876540107474,17.363404451488442,True,São Gonçalo
3305554,0.4583333333333333,0.6055175659013825,33,Sudeste,57.34,46.5,96,39.448243409861746,0.5077493561797591,0.7032857756230059,17.891756590138257,True,Seropédica
4319901,0.6,0.6049248277745803,43,Sul,74.99,72.77,60,39.50751722254196,0.4812244517018504,0.7286252038473103,35.48248277745803,True,Sapiranga
2100477,0.3333333333333333,0.604521848505395,21,Nordeste,49.66,36.04,33,39.5478151494605,0.4376948446848382,0.7713488523259519,10.1121848505395,True,Alto Alegre do Pindaré
2701357,0.23076923076923078,0.6043147815650716,27,Nordeste,53.57,41.23,13,39.568521843492846,0.33849278405911243,0.8701367790710307,14.001478156507154,False,Campestre
1600550,0.8,0.6039121710546733,16,Norte,49.94,36.41,10,39.608782894532666,0.30077533648472615,0.9070490056246205,10.331217105467331,False,Pracuúba
5215801,0.0,0.6029599854067423,52,Centro-Oeste,43.57,28.57,4,39.70400145932577,0.12346125605972552,1.0,3.8659985406742337,False,Palmelo
5003702,0.45741324921135645,0.6019379765950656,50,Centro-Oeste,52.98,40.43,317,39.806202340493435,0.5480517608699323,0.655824192320199,13.173797659506562,True,Dourados
3554102,0.4729064039408867,0.6017315254799191,35,Sudeste,55.84,44.37,203,39.82684745200808,0.5343877593239893,0.669075291635849,16.013152547991922,True,Taubaté
1200351,0.4117647058823529,0.6009224893203129,12,Norte,66.11,,17,39.90775106796871,0.3681297307085203,0.8337152479321055,26.20224893203129,False,Marechal Thaumaturgo
3549607,0.0,0.6008561158559971,35,Sudeste,51.08,37.89,2,39.91438841440029,0.0,1.0,11.165611585599706,False,São José do Barreiro
1200500,0.3111111111111111,0.6007874817962512,12,Norte,67.71,,45,39.921251820374884,0.4576964789185801,0.7438784846739223,27.78874817962511,True,Sena Madureira
3509452,0.5,0.600703856355025,35,Sudeste,56.83,45.77,4,39.9296143644975,0.12074518368002946,1.0,16.900385635502495,False,Campina do Monte Alegre
4312658,0.375,0.6001688624425621,43,Sul,70.55,66.12,16,39.983113755743794,0.36013577226712223,0.8402019526180019,30.566886244256203,False,Não-Me-Toque
3302601,0.5510204081632653,0.5992895106776006,33,Sudeste,58.07,47.54,49,40.07104893223994,0.46207762745810255,0.7365013938970987,17.99895106776006,True,Mangaratiba
2502409,0.42857142857142855,0.598398615864442,25,Nordeste,53.3,40.87,7,40.1601384135558,0.23523699817487398,0.96156023355401,13.139861586444198,False,Bonito de Santa Fé
3549508,0.46153846153846156,0.5974546699781593,35,Sudeste,58.14,47.63,13,40.25453300218407,0.33086441402927963,0.8640449259270391,17.885466997815932,False,São José da Bela Vista
4313607,0.25,0.5970792276468962,43,Sul,79.26,78.96,4,40.29207723531037,0.11640383939976895,1.0,38.96792276468963,False,Paim Filho
2104081,0.14285714285714285,0.5965478744527802,21,Nordeste,44.7,29.89,7,40.345212554721975,0.2331137467807477,0.9599820021248128,4.354787445278028,False,Fernando Falcão
3300803,0.7,0.5957119412621935,33,Sudeste,60.17,50.58,30,40.42880587378065,0.4200979740813152,0.7713259084430718,19.741194126219355,True,Cachoeiras de Macacu
4300802,0.2857142857142857,0.5956711343772719,43,Sul,70.43,65.93,7,40.432886562272806,0.2321097884052683,0.9592324803492756,29.9971134377272,False,Antônio Prado
4310009,0.3333333333333333,0.5955451697140001,43,Sul,66.47,59.96,3,40.445483028599995,0.040168271657953,1.0,26.024516971400004,False,Ibirubá
2501005,0.5625,0.5951043526520895,25,Nordeste,48.99,35.18,16,40.48956473479105,0.35457715165020465,0.8356315536539743,8.50043526520895,False,Araruna
2103174,0.6875,0.5937722111050442,21,Nordeste,52.68,40.03,16,40.62277888949558,0.3531194611537596,0.8344249610563288,12.057221110504422,False,Centro Novo do Maranhão
1200393,0.6,0.5930664436124209,12,Norte,47.15,,5,40.69335563875791,0.16245606097379295,1.0,6.456644361242091,False,Porto Walter
1200336,0.3333333333333333,0.5925207565245375,12,Norte,45.65,,15,40.74792434754625,0.3438555791251614,0.8411859339239136,4.902075652453746,False,Mâncio Lima
1200450,0.5,0.591059407346577,12,Norte,50.47,,8,40.8940592653423,0.2503714707872706,0.9317473439058834,9.5759407346577,False,Senador Guiomard
1506559,0.6842105263157895,0.5906369011811191,15,Norte,64.14,56.45,19,40.936309881888086,0.3695342729316684,0.8117395294305698,23.203690118111915,False,Santa Luzia do Pará
2406155,1.0,0.5898902128543158,24,Nordeste,41.43,54.55,1,41.010978714568424,0.0,1.0,0.419021285431576,False,Jundiá
3303302,0.5161290322580645,0.5896589284197976,33,Sudeste,61.09,51.92,248,41.03410715802024,0.5284375414226407,0.6508803154169546,20.055892841979762,True,Niterói
4311122,1.0,0.5890732757872508,43,Sul,72.13,68.5,1,41.092672421274926,0.0,1.0,31.03732757872507,False,Jaquirana
1502772,0.4583333333333333,0.5887623846035608,15,Norte,60.3,50.76,24,41.12376153964392,0.39189811748365666,0.7856266517234649,19.176238460356075,False,Curionópolis
2112100,0.5333333333333333,0.5874899426130631,21,Nordeste,54.08,41.93,30,41.25100573869369,0.41132765843627456,0.7636522267898516,12.828994261306306,True,Timbiras
1703701,0.5714285714285714,0.5866819824893467,17,Norte,51.24,38.1,7,41.331801751065335,0.22188553901607205,0.9514784259626212,9.908198248934667,False,Brejinho de Nazaré
2107605,0.14285714285714285,0.5866716660191188,21,Nordeste,54.18,42.07,7,41.33283339808812,0.22187387731496927,0.9514694547232683,12.84716660191188,False,Palmeirândia
3302304,0.3333333333333333,0.5855562262547167,33,Sudeste,56.42,45.19,6,41.44437737452833,0.19137352841360206,0.9797389240958314,14.975622625471672,False,Laje do Muriaé
3524006,0.5384615384615384,0.5842718597671852,35,Sudeste,56.2,44.88,65,41.57281402328148,0.46445675020074717,0.7040869693336232,14.627185976718522,True,Itupeva
1702158,0.625,0.5839895940275204,17,Norte,50.95,37.72,8,41.60104059724796,0.24243059731500027,0.9255485907400405,9.348959402752044,False,Araguanã
1504802,0.6129032258064516,0.583555352551538,15,Norte,62.46,53.95,62,41.644464744846196,0.4608453691685268,0.7062653359345492,20.815535255153804,True,Monte Alegre
3522307,0.5424836601307189,0.5833398272276563,35,Sudeste,54.24,42.15,153,41.66601727723437,0.5052198397341352,0.6614598147211774,12.573982722765635,True,Itapetininga
2600609,0.5,0.5831222086174932,26,Nordeste,54.75,42.86,22,41.68777913825068,0.37709294909945035,0.789151468135536,13.062220861749317,False,Alagoinha
3504008,0.4222222222222222,0.5828891890437651,35,Sudeste,55.12,43.37,90,41.71108109562349,0.4810174922222749,0.6847608858652552,13.408918904376506,True,Assis
2102325,0.647887323943662,0.5814460298870453,21,Nordeste,52.09,39.23,71,41.85539701129547,0.46669480378915573,0.6961972559849349,10.23460298870453,True,Buriticupu
2504009,0.5296167247386759,0.5813945979163538,25,Nordeste,54.42,42.4,287,41.86054020836462,0.5243186630911082,0.6384705327415995,12.559459791635383,True,Campina Grande
2510006,0.4,0.580983505192184,25,Nordeste,50.0,36.48,5,41.9016494807816,0.14850101381934638,1.0,8.0983505192184,False,Nazarezinho
2404853,0.5555555555555556,0.5800124797500622,24,Nordeste,64.47,56.95,9,41.99875202499378,0.2575555767470857,0.9024693827530388,22.47124797500622,False,Itajá
4316709,0.7142857142857143,0.5797964115149643,43,Sul,70.5,66.04,7,42.02035884850357,0.21413873834115715,0.9454540846887715,28.47964115149643,False,Santa Bárbara do Sul
1720903,0.3,0.5793439375155374,17,Norte,51.39,38.31,30,42.065606248446265,0.402688400830088,0.7559994742009868,9.324393751553735,True,Taguatinga
3536307,0.3,0.5790713350037151,35,Sudeste,56.04,44.66,20,42.09286649962849,0.3626942039981057,0.7954484660093245,13.947133500371507,False,Patrocínio Paulista
3552007,0.4444444444444444,0.5783996972406846,35,Sudeste,56.9,45.87,9,42.16003027593154,0.2557737429436551,0.9010256515377142,14.739969724068459,False,Silveiras
1100130,0.4166666666666667,0.5775011509874015,11,Norte,60.73,51.4,36,42.24988490125985,0.41614184654871134,0.7388604554260917,18.48011509874015,True,Machadinho D'Oeste
1600279,0.5964912280701754,0.5768993736137488,16,Norte,52.13,39.29,57,42.310062638625126,0.44863958749449434,0.7051591597330031,9.819937361374876,True,Laranjal do Jari
1710904,0.0,0.5754961765551805,17,Norte,48.92,35.09,2,42.45038234448195,0.0,1.0,6.46961765551805,False,Itapiratins
5002100,0.5428571428571428,0.5752621017128321,50,Centro-Oeste,55.41,43.77,35,42.47378982871679,0.41149923285305845,0.7390249705726057,12.936210171283207,True,Bela Vista
5103254,0.1891891891891892,0.5745680154267697,51,Centro-Oeste,53.92,41.71,37,42.54319845732303,0.4152587623822824,0.7338772684712571,11.376801542676972,True,Colniza
3300936,0.38461538461538464,0.5742930742295093,33,Sudeste,60.47,51.01,13,42.57069257704907,0.30550713722769474,0.8430790112313238,17.899307422950926,False,Carapebus
2201507,0.6923076923076923,0.5738838357284359,22,Nordeste,55.33,43.66,13,42.611616427156406,0.30506456665211823,0.8427031048047536,12.718383572843592,False,Batalha
2503308,0.375,0.5731952048534635,25,Nordeste,54.17,42.05,8,42.68047951465365,0.23044557283922223,0.9159448368677048,11.489520485346354,False,Cachoeira dos Índios
5103858,0.3333333333333333,0.5730653715348308,51,Centro-Oeste,56.31,45.03,9,42.693462846516915,0.24990537813371477,0.8962253649359468,13.616537153483087,False,Gaúcha do Norte
3519709,0.42045454545454547,0.5729257672397084,35,Sudeste,56.09,44.73,88,42.707423276029154,0.4695745496485634,0.6762769848308535,13.38257672397085,True,Ibiúna
2110708,0.4782608695652174,0.5724571844745137,21,Nordeste,54.0,41.82,23,42.75428155254863,0.3702700743431253,0.774644294605902,11.245718447451367,False,São Domingos do Maranhão
2503902,0.6,0.5724362829154589,25,Nordeste,49.89,36.34,5,42.75637170845411,0.13879055957469966,1.0,7.1336282915458895,False,Camalaú
3518701,0.5851063829787234,0.5720525538694698,35,Sudeste,58.55,48.23,188,42.79474461305301,0.5013247243722173,0.6427803833667224,15.755255386946985,True,Guarujá
1100601,0.14285714285714285,0.571819806544782,11,Norte,62.92,54.63,7,42.8180193455218,0.20525570142145838,0.9383839116681056,20.101980654478204,False,Cacaulândia
2606705,0.25,0.571773581244365,26,Nordeste,52.17,39.34,4,42.822641875563505,0.08684827737256418,1.0,9.347358124436496,False,Ibirajuba
3535804,0.375,0.5711929736959301,35,Sudeste,59.31,49.33,16,42.88070263040699,0.3286892259410367,0.8136967214508235,16.429297369593016,False,Paranapanema
3541000,0.4961038961038961,0.571100495758698,35,Sudeste,60.28,50.73,385,42.8899504241302,0.5216626261989854,0.6205383653184107,17.390049575869803,True,Praia Grande
1506708,0.32558139534883723,0.570518986071192,15,Norte,62.85,54.53,43,42.9481013928808,0.4225642473829174,0.7184737247594666,19.9018986071192,True,Santana do Araguaia
1709500,0.375,0.5702882313267895,17,Norte,55.89,44.44,64,42.97117686732105,0.4490046777783775,0.6915717848752015,12.918823132678952,True,Gurupi
4202305,0.68,0.5701909814153227,42,Sul,,38.76,25,42.98090185846773,0.37613188675669584,0.7642500760739495,,False,Biguaçu
1501576,0.6190476190476191,0.5701447453348373,15,Norte,65.25,58.11,21,42.98552546651627,0.35840611130032085,0.7818833793693537,22.264474533483728,False,Bom Jesus do Tocantins
4209151,0.6,0.5694265120416713,42,Sul,50.48,37.11,5,43.05734879583287,0.1354027034482082,1.0,7.422651204167124,False,José Boiteux
3512001,0.1875,0.5681114067863945,35,Sudeste,55.43,43.8,16,43.18885932136055,0.3253952417141741,0.8108275718586149,12.241140678639447,False,Colina
4302352,0.5,0.5671562306471366,43,Sul,75.63,73.71,10,43.28437693528634,0.2600610434011415,0.8742514178931318,32.345623064713656,False,Bom Princípio
1707108,0.375,0.5663244090108787,17,Norte,51.98,39.09,8,43.36755909891213,0.22290391581944785,0.9097449022023094,8.612440901087865,False,Divinópolis do Tocantins
5001904,0.4074074074074074,0.5657955762318022,50,Centro-Oeste,50.9,37.66,27,43.42044237681978,0.37883454926143323,0.7527566032021712,7.47955762318022,False,Bataguassu
3548203,0.5,0.5656618931728437,35,Sudeste,54.76,42.87,6,43.43381068271563,0.16904347827016186,0.9622803080755254,11.326189317284367,False,Santo Antônio do Pinhal
4322202,0.6666666666666666,0.5647369944747778,43,Sul,74.42,71.92,6,43.52630055252222,0.16802124373029637,0.9614527452192592,30.89369944747778,False,Tupanciretã
3529807,0.3,0.5639876478156,35,Sudeste,56.82,45.76,10,43.60123521844,0.2566326609210864,0.8713426347101135,13.218764781559997,False,Mineiros do Tietê
5007208,0.5535714285714286,0.5636743167282205,50,Centro-Oeste,52.79,40.18,56,43.63256832717794,0.4337825660921669,0.6935660673642742,9.157431672822057,True,Rio Brilhante
4312807,0.5555555555555556,0.5633502058997694,43,Sul,80.0,82.28,9,43.664979410023065,0.23931613632167115,0.8873842754778676,36.335020589976935,False,Nova Araçá
2701605,0.5238095238095238,0.5626948407363498,27,Nordeste,56.64,45.5,21,43.73051592636502,0.35052913262793123,0.7748605488447684,12.909484073634978,False,Canapi
1713205,0.7142857142857143,0.5617051662671441,17,Norte,53.79,41.54,14,43.82948337328559,0.3017913066099279,0.8216190259243602,9.960516626714409,False,Miracema do Tocantins
3552205,0.48592870544090055,0.5612680753408975,35,Sudeste,58.32,47.9,533,43.87319246591025,0.51913945315989,0.6033966975219051,14.44680753408975,True,Sorocaba
2932606,0.47058823529411764,0.5611636894822053,29,Nordeste,66.0,59.24,17,43.88363105177947,0.3252638370689144,0.7970635418954962,22.116368948220533,False,Urandi
1505635,0.42857142857142855,0.5611299072705114,15,Norte,65.37,58.29,14,43.88700927294886,0.3011787501476013,0.8210810643934214,21.482990727051146,False,Piçarra
3512605,0.5,0.5603527696358828,35,Sudeste,57.19,46.28,4,43.964723036411726,0.07393547503518105,1.0,13.225276963588271,False,Coronel Macedo
2702355,0.23809523809523808,0.5597882279094474,27,Nordeste,56.78,45.7,21,44.02117720905526,0.3474690955869517,0.772107360231943,12.758822790944741,False,Craíbas
4212650,0.8333333333333334,0.5581539090307975,42,Sul,52.93,40.37,6,44.18460909692025,0.16078586367988612,0.955521954381709,8.745390903079752,False,Pescaria Brava
3549250,1.0,0.5581224424160889,35,Sudeste,55.57,44.0,1,44.18775575839111,0.0,1.0,11.382244241608888,False,São João de Iracema
1304401,0.6666666666666666,0.5570995354905818,13,Norte,52.79,48.58,18,44.29004645094182,0.3276224714311047,0.7865765995500589,8.499953549058176,False,Urucurituba
5100409,0.3684210526315789,0.5563650340863995,51,Centro-Oeste,53.21,40.74,19,44.363496591360054,0.33297074362158763,0.7797593245512113,8.846503408639947,False,Alto Garças
4309506,0.3333333333333333,0.5561655289320232,43,Sul,73.38,70.37,6,44.38344710679768,0.15861439662429222,0.9537166612397542,28.996552893202313,False,Guarani das Missões
3557006,0.44554455445544555,0.5552640374943518,35,Sudeste,59.0,48.87,101,44.47359625056482,0.4583478587332226,0.6521802162554811,14.526403749435183,True,Votorantim
2604601,0.5833333333333334,0.554821264821022,26,Nordeste,56.69,45.57,24,44.5178735178978,0.3559856368859292,0.7536568927561148,12.1721264821022,False,Condado
4314704,0.7142857142857143,0.5545989762085024,43,Sul,74.79,72.47,7,44.54010237914976,0.18640880693970663,0.9227891454772982,30.24989762085025,False,Planalto
3305208,0.4732824427480916,0.554331880244776,33,Sudeste,63.99,56.22,131,44.566811975522405,0.4692158939750792,0.6394478665144727,19.423188024477597,True,São Pedro da Aldeia
1716604,0.5,0.5533564006222781,17,Norte,57.32,46.47,6,44.66435993777219,0.15555759723046747,0.9511552040140887,12.65564006222781,False,Peixe
4128559,0.3076923076923077,0.5522731412382972,41,Sul,61.39,52.37,13,44.77268587617028,0.2819595199847843,0.8225867624918101,16.617314123829722,False,Vera Cruz do Oeste
1101807,0.6,0.5519625660426498,11,Norte,63.63,55.69,5,44.80374339573502,0.11606641692660652,0.9878587151586931,18.826256604264984,False,Vale do Paraíso
1506187,0.2,0.5509867573414826,15,Norte,66.61,60.17,30,44.90132426585174,0.372996758861044,0.7289767558219212,21.708675734148258,True,Rondon do Pará
2410256,0.0,0.5506414590681535,24,Nordeste,65.41,58.35,3,44.935854093184645,0.0,1.0,20.47414590681535,False,Porto do Mangue
4323358,1.0,0.5503767140167887,43,Sul,73.94,71.21,2,44.962328598321136,0.0,1.0,28.97767140167886,False,Vila Lângaro
1508084,0.5348837209302325,0.5502518046958644,15,Norte,65.7,58.8,43,44.974819530413555,0.4015599098002358,0.698943699591493,20.725180469586448,True,Tucumã
3548054,0.5,0.5467832996436587,35,Sudeste,59.88,50.15,6,45.321670035634135,0.14845513134635857,0.9451114679409588,14.558329964365868,False,Santo Antônio do Aracanguá
