id_municipio,taxa_alfabetizacao_anterior,media_portugues_anterior,percentual_participacao_anterior,total_alunos_avaliados_anterior,populacao_anterior,pib_per_capita_anterior,meta_alfabetizacao_2025,cluster,silhouette_global
3128402,80.48,779.4112,96.1,74.0,7714.0,29320.715582058598,80.0,0,0.33899545632891714
3128501,88.16,792.5465,84.21,32.0,3149.0,22954.271197205464,80.0,0,0.33899545632891714
3128600,79.05,770.9621,97.4,75.0,6539.0,136087.32222052303,79.32,0,0.33899545632891714
3128709,53.45,746.6033,90.22,452.0,50911.0,47760.994676985334,62.12,1,0.33899545632891714
3128808,61.83,754.1555,83.61,51.0,7131.0,18839.293226756417,67.71,0,0.33899545632891714
3128907,60.59,747.1544,91.43,96.0,8478.0,42383.109223873565,66.89,0,0.33899545632891714
3129004,44.72,739.9595,98.31,58.0,7778.0,17469.786577526356,56.09,1,0.33899545632891714
3129103,76.93,771.1543,92.73,51.0,5192.0,45910.63174114022,77.84,0,0.33899545632891714
3129202,48.35,731.9848,92.42,61.0,6134.0,25585.7515487447,58.64,1,0.33899545632891714
3129301,37.09,731.3699,94.83,110.0,12030.0,17171.15544472153,50.47,1,0.33899545632891714
3129400,89.43,788.4019,94.74,54.0,5198.0,23254.136206233165,80.0,0,0.33899545632891714
3129509,52.52,746.2364,92.09,198.0,22229.0,76543.02937604031,61.49,1,0.33899545632891714
3129608,56.95,751.0897,92.11,70.0,6286.0,19682.468978682784,64.47,0,0.33899545632891714
3129657,64.3,754.314,72.97,27.0,5081.0,12239.322967919701,69.35,1,0.33899545632891714
3129707,32.8,724.7824,88.79,103.0,10948.0,81825.8129338692,47.1,1,0.33899545632891714
3129806,51.6,741.4052,82.28,1351.0,170537.0,18973.196432445744,60.87,1,0.33899545632891714
3129905,38.1,728.3704,81.82,36.0,3365.0,22562.852897473997,51.24,1,0.33899545632891714
3130002,60.59,748.2154,100.0,32.0,2698.0,27000.0,66.89,0,0.33899545632891714
3130051,53.99,747.0206,93.65,59.0,10677.0,11855.764727919828,62.49,1,0.33899545632891714
3130101,51.87,743.6566,83.95,502.0,45847.0,30576.133661962613,61.05,1,0.33899545632891714
3130200,68.89,764.1387,93.52,101.0,10830.0,76779.96306555862,72.39,0,0.33899545632891714
3130309,98.44,807.0663,92.65,63.0,6826.0,83455.75739818341,80.0,0,0.33899545632891714
3130408,72.8,758.0282,94.67,71.0,7003.0,85943.8811937741,75.01,0,0.33899545632891714
3130507,45.97,727.8,89.78,123.0,12741.0,24689.19237108547,56.97,1,0.33899545632891714
3130556,65.59,761.2864,89.55,60.0,6986.0,18600.77297452047,70.2,0,0.33899545632891714
3130606,81.42,765.6235,100.0,59.0,7301.0,24012.190110943706,80.0,0,0.33899545632891714
3130655,56.13,741.8991,98.31,58.0,6346.0,15257.642609517807,63.93,0,0.33899545632891714
3130705,43.12,736.7134,90.28,65.0,6171.0,348422.78398962884,54.94,1,0.33899545632891714
3130903,68.56,768.2776,91.67,121.0,22692.0,23940.595804688877,72.17,0,0.33899545632891714
3131000,46.98,737.6511,85.71,54.0,6239.0,25286.103542234327,57.68,1,0.33899545632891714
3131109,40.65,732.7521,95.16,59.0,7371.0,14831.3661646995,53.14,1,0.33899545632891714
3131158,62.96,759.9066,98.02,198.0,17136.0,13158.555088702147,68.46,0,0.33899545632891714
3131208,78.85,771.6202,96.64,230.0,19522.0,21688.915070177234,79.18,0,0.33899545632891714
3131307,64.66,754.7389,89.24,1476.0,227731.0,74079.67733861443,69.58,0,0.33899545632891714
3131406,75.16,766.9418,95.0,38.0,3775.0,61065.16556291391,76.62,0,0.33899545632891714
3131505,52.86,742.609,90.41,66.0,9135.0,24456.814449917896,61.72,1,0.33899545632891714
3131604,38.41,733.8809,91.18,31.0,7180.0,63400.27855153203,51.47,1,0.33899545632891714
3131703,57.17,748.2202,87.68,918.0,113343.0,65590.28788720962,64.62,1,0.33899545632891714
3131802,64.78,752.812,89.13,82.0,10362.0,17611.175448755068,69.66,0,0.33899545632891714
3131901,59.98,750.1775,92.59,537.0,53365.0,134178.656422749,66.49,0,0.33899545632891714
3132008,78.57,779.1218,90.32,28.0,4252.0,17032.6904985889,78.99,0,0.33899545632891714
3132107,49.49,741.1214,93.59,146.0,17208.0,17018.24732682473,59.42,1,0.33899545632891714
3132206,56.99,752.5766,95.95,166.0,13846.0,33656.6517405749,64.5,0,0.33899545632891714
3132305,57.48,744.7649,80.28,57.0,10463.0,13728.280607856257,64.83,1,0.33899545632891714
3132404,59.76,751.8503,89.87,692.0,93073.0,48327.21627109903,66.34,0,0.33899545632891714
3132503,59.11,751.9504,94.66,248.0,32948.0,20332.03836348185,65.91,0,0.33899545632891714
3132602,48.03,739.5991,90.0,27.0,3690.0,19962.059620596207,58.41,1,0.33899545632891714
3132701,51.6,735.5887,92.98,106.0,21042.0,19725.073662199407,60.87,1,0.33899545632891714
3132800,77.78,774.256,81.82,18.0,2142.0,20139.122315592904,78.43,0,0.33899545632891714
3132909,61.13,751.7545,96.53,139.0,10770.0,32355.338904363973,67.25,0,0.33899545632891714
3133006,57.59,748.6124,86.87,86.0,14786.0,73576.55890707427,64.9,1,0.33899545632891714
3133105,89.82,796.8881,95.1,97.0,15236.0,42614.59700708848,80.0,0,0.33899545632891714
3133204,41.07,732.816,91.51,97.0,11128.0,16065.600287562906,53.45,1,0.33899545632891714
3133303,49.69,736.523,91.3,189.0,19151.0,19630.93311054253,59.56,1,0.33899545632891714
3133402,63.86,749.0984,95.45,105.0,13690.0,52218.55368882396,69.06,0,0.33899545632891714
3133501,72.37,764.6406,90.48,57.0,21046.0,31642.68744654566,74.72,0,0.33899545632891714
3133600,52.0,743.8018,90.1,182.0,12596.0,134876.7068910765,61.14,1,0.33899545632891714
3133709,72.38,763.3639,87.18,136.0,12966.0,187766.08051827856,74.73,0,0.33899545632891714
3133758,74.33,763.5287,97.66,125.0,14406.0,62415.8683881716,76.05,0,0.33899545632891714
3133808,69.8,758.5282,92.04,590.0,97669.0,50947.27088431335,73.0,0,0.33899545632891714
3133907,,,,,5642.0,14885.856079404466,77.49,0,0.33899545632891714
3134004,52.26,739.4132,93.55,87.0,13745.0,20633.903237540922,61.32,1,0.33899545632891714
3134103,55.54,746.8757,91.3,42.0,6055.0,27072.33691164327,63.53,1,0.33899545632891714
3134202,62.99,752.9315,92.55,584.0,102217.0,48673.557236076194,68.48,0,0.33899545632891714
3134301,59.21,755.9474,90.7,39.0,6638.0,16716.932811087674,65.98,0,0.33899545632891714
3134400,55.84,746.6934,90.34,374.0,38295.0,74812.24702963834,63.73,1,0.33899545632891714
3134509,51.36,743.6356,85.71,36.0,4217.0,52582.8788238084,60.71,1,0.33899545632891714
3134608,69.36,762.0513,96.1,222.0,20406.0,18317.602665882583,72.7,0,0.33899545632891714
3134707,45.37,741.2674,90.48,133.0,11042.0,14462.053975729035,56.55,1,0.33899545632891714
3134806,70.85,769.5899,89.8,88.0,7495.0,24856.437625083392,73.7,0,0.33899545632891714
3134905,59.84,751.8568,92.82,168.0,25525.0,66949.65719882469,66.39,0,0.33899545632891714
3135001,62.35,758.8851,100.0,27.0,3092.0,50882.600258732215,68.06,0,0.33899545632891714
3135050,42.81,732.7617,90.66,233.0,37660.0,25754.48751991503,54.72,1,0.33899545632891714
3135076,51.85,735.3935,,36.0,4296.0,19751.62942271881,,1,0.33899545632891714
3135100,49.64,739.3661,96.12,297.0,70699.0,27796.164019293054,59.53,1,0.33899545632891714
3135209,20.14,707.1135,79.87,123.0,65150.0,15970.667689946275,35.71,1,0.33899545632891714
3135308,71.03,767.3019,96.3,52.0,4506.0,28045.938748335553,73.82,0,0.33899545632891714
3135357,74.95,788.9037,74.03,57.0,8127.0,12321.397809769902,76.48,0,0.33899545632891714
3135407,67.57,762.3512,93.65,59.0,6197.0,272673.0676133613,71.51,0,0.33899545632891714
3135506,57.46,758.4406,94.79,91.0,12419.0,19779.53136323376,64.81,0,0.33899545632891714
3135605,39.93,727.6228,84.51,60.0,6484.0,24257.24861196792,52.61,1,0.33899545632891714
3135704,52.44,749.1596,91.53,54.0,5883.0,27494.985551589325,61.44,1,0.33899545632891714
3135803,43.97,730.5188,90.51,143.0,24007.0,15993.168659141083,55.55,1,0.33899545632891714
3135902,62.05,755.6994,93.33,70.0,5138.0,22011.093810821327,67.86,0,0.33899545632891714
3136009,43.01,731.88,95.2,119.0,13888.0,15202.044930875576,54.86,1,0.33899545632891714
3136108,95.06,782.0861,90.0,18.0,4329.0,27734.81173481173,80.0,0,0.33899545632891714
3136207,60.91,752.6444,91.81,415.0,80187.0,53454.412810056485,67.1,0,0.33899545632891714
3136306,60.09,767.8827,88.24,135.0,46801.0,54758.06072519818,66.56,0,0.33899545632891714
3136405,52.38,751.2003,91.3,42.0,3854.0,21696.938245978203,61.4,1,0.33899545632891714
3136520,34.09,726.249,,42.0,3969.0,15684.303350970016,,1,0.33899545632891714
3136553,79.09,784.144,96.49,55.0,4268.0,26665.885660731023,79.35,0,0.33899545632891714
3136579,90.34,800.6545,96.67,29.0,3630.0,16428.37465564738,80.0,0,0.33899545632891714
3136603,47.99,736.9978,85.87,79.0,5909.0,24892.367574885768,58.39,1,0.33899545632891714
3136652,47.58,742.2326,89.97,359.0,30716.0,69160.99101445501,58.1,1,0.33899545632891714
3136702,43.63,732.5133,82.67,2442.0,540756.0,43035.35605707565,55.31,1,0.33899545632891714
3136801,63.23,762.4065,96.55,28.0,3768.0,16910.56263269639,68.64,0,0.33899545632891714
3136900,78.5,772.3177,93.17,150.0,11084.0,27366.29375676651,78.94,0,0.33899545632891714
3136959,36.81,728.5402,,48.0,5789.0,15524.442908965279,,1,0.33899545632891714
3137007,23.8,712.4303,86.11,93.0,14383.0,11686.991587290551,39.29,1,0.33899545632891714
3137106,91.73,781.1354,90.0,36.0,6631.0,40025.48635198311,80.0,0,0.33899545632891714
3137205,72.57,765.797,96.62,286.0,51412.0,48073.30973313623,74.86,0,0.33899545632891714
3137304,41.04,734.9455,97.78,44.0,3313.0,19881.678237247208,53.43,1,0.33899545632891714
3137403,63.91,759.5879,95.37,103.0,12769.0,29524.55164852377,69.09,0,0.33899545632891714
3137502,60.53,750.9163,94.17,210.0,18904.0,37753.01523487092,66.85,0,0.33899545632891714
3137536,81.75,775.8205,99.17,120.0,8969.0,34814.806555914816,80.0,0,0.33899545632891714
3137601,61.7,752.0993,86.03,591.0,75145.0,37599.04185241865,67.63,0,0.33899545632891714
3137700,72.03,764.4031,85.97,190.0,20835.0,24388.720902327812,74.49,0,0.33899545632891714
3137809,65.73,758.3086,92.81,142.0,20414.0,26399.92162241599,70.29,0,0.33899545632891714
3138005,40.25,732.0611,92.31,48.0,5963.0,19485.996981385208,52.84,1,0.33899545632891714
3138104,80.16,772.7134,94.03,63.0,7124.0,32473.610331274565,80.0,0,0.33899545632891714
3138203,56.24,746.0839,88.47,798.0,104761.0,37386.83288628401,64.0,1,0.33899545632891714
3138351,52.94,755.1545,100.0,34.0,4341.0,16965.21538815941,61.78,0,0.33899545632891714
3138401,58.67,753.4157,90.07,272.0,51145.0,26289.627529572786,65.62,0,0.33899545632891714
3138500,56.17,751.0094,94.44,51.0,4737.0,24868.693265780028,63.95,0,0.33899545632891714
3138609,46.49,740.6301,92.36,145.0,17221.0,25114.51135241856,57.34,1,0.33899545632891714
3138625,65.19,755.6225,91.74,111.0,8687.0,89243.81259353057,69.94,0,0.33899545632891714
3138658,64.02,755.0864,94.78,109.0,8790.0,12601.023890784985,69.16,0,0.33899545632891714
3138674,81.62,768.6456,93.85,61.0,6956.0,22336.112708453133,80.0,0,0.33899545632891714
3138682,50.0,737.5379,100.0,16.0,6210.0,13279.87117552335,59.77,1,0.33899545632891714
3138708,67.26,771.7453,100.0,66.0,5586.0,29741.13856068744,71.31,0,0.33899545632891714
3138807,54.44,744.9912,95.79,91.0,17875.0,48318.09790209791,62.79,1,0.33899545632891714
3138906,62.01,753.0564,93.26,83.0,6487.0,21096.038230306767,67.83,0,0.33899545632891714
3139003,59.94,750.1896,93.75,240.0,37684.0,37319.764356225445,66.46,0,0.33899545632891714
3139102,69.45,757.9031,91.67,44.0,5191.0,78696.01232903101,72.76,0,0.33899545632891714
3139201,77.21,773.4885,96.23,51.0,17516.0,15572.162594199588,78.03,0,0.33899545632891714
3139250,40.12,730.7905,100.0,55.0,5997.0,13337.168584292143,52.75,1,0.33899545632891714
3139300,24.02,712.8232,87.93,102.0,18886.0,16720.26898231494,39.5,1,0.33899545632891714
3139409,48.41,739.7141,85.93,458.0,91886.0,40383.06161983328,58.68,1,0.33899545632891714
3139508,68.6,758.6537,90.91,210.0,20613.0,28520.20569543492,72.2,0,0.33899545632891714
3139607,49.94,744.9207,91.53,227.0,26535.0,23022.31015639721,59.73,1,0.33899545632891714
3139706,70.06,760.9702,92.31,48.0,7333.0,33206.327560343656,73.17,0,0.33899545632891714
3139805,54.82,743.3052,84.38,27.0,12721.0,22711.34344784215,63.05,1,0.33899545632891714
3139904,60.99,756.5293,91.96,103.0,14247.0,19192.110619779603,67.16,0,0.33899545632891714
3140001,53.77,744.2222,89.68,539.0,61387.0,75862.08806424814,62.34,1,0.33899545632891714
3140100,63.09,752.9263,97.96,48.0,4224.0,17806.344696969696,68.55,0,0.33899545632891714
3140159,70.35,770.6437,86.0,172.0,15900.0,15124.339622641508,73.37,0,0.33899545632891714
3140209,65.47,755.1194,95.35,41.0,3387.0,32776.79362267493,70.12,0,0.33899545632891714
3140308,61.76,755.4575,94.44,34.0,4592.0,14760.235191637632,67.67,0,0.33899545632891714
3140407,76.82,770.1361,97.06,33.0,3200.0,19290.625,77.76,0,0.33899545632891714
3140506,56.02,753.3848,94.74,72.0,14003.0,41723.773477112045,63.85,0,0.33899545632891714
3140530,76.55,765.0838,91.84,90.0,8396.0,35588.97093854217,77.58,0,0.33899545632891714
3140555,54.87,756.4367,92.86,65.0,9112.0,12362.159789288853,63.08,0,0.33899545632891714
3140605,37.11,735.8511,94.0,47.0,3963.0,19364.118092354274,50.48,1,0.33899545632891714
3140704,56.77,750.744,89.73,437.0,37841.0,28963.135223699162,64.35,1,0.33899545632891714
3140803,58.84,748.8416,77.04,104.0,14121.0,62258.97599320161,65.73,1,0.33899545632891714
3140852,37.68,730.8031,87.59,120.0,8895.0,22549.63462619449,50.92,1,0.33899545632891714
3140902,85.52,783.9683,88.35,91.0,18552.0,25986.200948684775,80.0,0,0.33899545632891714
3141009,69.02,756.4343,98.55,68.0,12038.0,19030.486791825882,72.48,0,0.33899545632891714
3141108,47.48,738.7988,89.91,294.0,37618.0,50386.14493061832,58.03,1,0.33899545632891714
3141207,91.3,787.1769,95.83,23.0,3814.0,33723.91190351336,80.0,0,0.33899545632891714
3141306,82.24,769.2697,92.31,36.0,3900.0,70047.4358974359,80.0,0,0.33899545632891714
3141405,70.27,772.4671,85.13,166.0,20156.0,16407.769398690216,73.31,0,0.33899545632891714
3141504,79.65,773.5532,88.89,40.0,5606.0,17506.42169104531,79.75,0,0.33899545632891714
3141603,98.41,831.0504,100.0,68.0,10373.0,18257.7846331823,80.0,0,0.33899545632891714
3141702,53.17,740.8206,91.18,31.0,5040.0,14595.63492063492,61.93,1,0.33899545632891714
3141801,70.15,767.4145,94.89,297.0,24405.0,16887.03134603565,73.23,0,0.33899545632891714
3141900,51.89,743.4661,95.12,39.0,3741.0,53199.411921946,61.07,1,0.33899545632891714
3142007,58.98,747.3822,89.74,70.0,13651.0,14193.978463116257,65.82,1,0.33899545632891714
3142106,47.26,740.881,85.45,47.0,8968.0,22978.256021409456,57.88,1,0.33899545632891714
3142205,96.19,806.6366,96.97,64.0,13633.0,27053.253135773488,80.0,0,0.33899545632891714
3142254,40.71,721.127,91.3,21.0,3985.0,14534.253450439148,53.18,1,0.33899545632891714
3142304,77.89,771.3155,94.12,80.0,5125.0,20318.43902439024,78.51,0,0.33899545632891714
3142403,81.44,781.6297,92.39,85.0,7548.0,21214.096449390567,80.0,0,0.33899545632891714
3142502,,,,,2169.0,19278.469340710002,80.0,0,0.33899545632891714
3142601,62.69,753.816,91.18,93.0,8340.0,33594.12470023981,68.28,0,0.33899545632891714
3142700,48.49,743.6216,93.51,72.0,14060.0,14720.056899004268,58.73,1,0.33899545632891714
3142809,74.78,772.2833,91.67,143.0,20170.0,44805.20575111552,76.36,0,0.33899545632891714
3142908,80.0,767.8774,100.0,10.0,20328.0,16034.927194018102,80.0,0,0.33899545632891714
3143005,50.21,739.7567,89.66,26.0,13046.0,37259.006592058875,59.92,1,0.33899545632891714
3143104,63.64,753.2853,94.84,147.0,47692.0,41037.51153233247,68.91,0,0.33899545632891714
3143153,49.86,746.1027,97.62,41.0,4381.0,12024.195389180552,59.68,1,0.33899545632891714
3143203,42.15,731.4882,89.8,176.0,20890.0,30279.32024892293,54.24,1,0.33899545632891714
3143302,61.58,753.8768,88.28,2117.0,414240.0,32170.33362302047,67.55,0,0.33899545632891714
3143401,53.93,744.4917,95.73,202.0,24089.0,30041.844825439,62.45,1,0.33899545632891714
3143450,54.21,739.3089,87.34,69.0,6888.0,15199.186991869921,62.64,1,0.33899545632891714
3143500,86.32,788.5704,98.17,107.0,9067.0,62940.66394617845,80.0,0,0.33899545632891714
3143609,96.43,806.2308,100.0,31.0,2411.0,26068.021567814183,80.0,0,0.33899545632891714
3143708,,,,,3133.0,17900.734120651134,65.33,0,0.33899545632891714
3143807,77.93,776.5322,89.58,86.0,7547.0,21191.06929905923,78.54,0,0.33899545632891714
3143906,58.49,749.4688,88.69,823.0,104108.0,30846.72647635148,65.5,1,0.33899545632891714
3144003,61.47,754.5276,83.56,122.0,27635.0,23986.57499547675,67.47,0,0.33899545632891714
3144102,43.36,734.1866,92.31,156.0,21891.0,33933.26024393586,55.11,1,0.33899545632891714
3144201,58.67,756.8814,96.15,25.0,2459.0,16525.41683611224,65.62,0,0.33899545632891714
3144300,51.97,734.7837,95.9,117.0,35038.0,30677.806952451625,61.12,1,0.33899545632891714
3144359,79.54,773.6134,86.17,81.0,6303.0,17147.54878629224,79.67,0,0.33899545632891714
3144375,49.23,738.8448,91.11,41.0,3520.0,26363.352272727276,59.24,1,0.33899545632891714
3144409,70.18,757.5992,94.59,35.0,4691.0,28557.876785333614,73.25,0,0.33899545632891714
3144508,87.42,780.546,91.94,57.0,8179.0,101107.59261523414,80.0,0,0.33899545632891714
3144607,53.67,742.7433,94.72,233.0,25018.0,30274.882084898873,62.27,1,0.33899545632891714
3144656,49.26,741.7488,95.7,89.0,10588.0,15755.194559879108,59.27,1,0.33899545632891714
3144672,50.0,739.6664,100.0,24.0,3151.0,42379.56204379562,59.77,1,0.33899545632891714
3144706,60.32,752.2747,96.82,152.0,17438.0,27570.535611882093,66.71,0,0.33899545632891714
3144805,56.76,747.3635,88.72,857.0,111697.0,111440.33411819476,64.35,1,0.33899545632891714
3144904,83.33,778.1525,100.0,36.0,3663.0,19633.08763308763,80.0,0,0.33899545632891714
3145000,72.34,770.2122,95.28,222.0,14598.0,108346.89683518292,74.7,0,0.33899545632891714
3145059,41.56,726.7719,95.74,45.0,6706.0,23695.347450044737,53.81,1,0.33899545632891714
3145109,69.3,764.2498,95.48,190.0,16387.0,30082.138280344177,72.66,0,0.33899545632891714
3145208,54.95,746.3576,95.23,1459.0,105552.0,37293.068819160224,63.13,1,0.33899545632891714
3145307,75.6,767.5697,93.0,93.0,26975.0,15447.636700648747,76.92,0,0.33899545632891714
3145356,44.96,742.216,94.19,81.0,10275.0,14694.793187347932,56.26,1,0.33899545632891714
3145372,68.05,762.1771,97.62,41.0,4571.0,20256.83657842923,71.83,0,0.33899545632891714
3145406,,,,,1945.0,22969.665809768638,80.0,0,0.33899545632891714
3145455,68.23,754.3925,84.48,49.0,5385.0,38042.154131847725,71.95,0,0.33899545632891714
3145505,62.27,750.2377,92.86,26.0,2555.0,21587.47553816047,68.0,0,0.33899545632891714
3145604,49.74,738.8731,96.54,223.0,39262.0,37268.529366817784,59.6,1,0.33899545632891714
3145703,71.43,762.4895,87.5,14.0,2027.0,21910.212136161812,74.09,0,0.33899545632891714
3145851,73.86,762.9336,82.81,53.0,4917.0,17105.755541997154,75.73,0,0.33899545632891714
3145877,62.75,758.2892,90.74,98.0,8437.0,17421.83240488325,68.32,0,0.33899545632891714
3145901,65.37,757.6015,92.73,370.0,38724.0,111320.29232517302,70.05,0,0.33899545632891714
3146008,63.84,758.7531,93.64,221.0,32094.0,38131.457593319625,69.04,0,0.33899545632891714
3146107,55.48,750.1014,90.26,352.0,74821.0,90426.61819542642,63.49,0,0.33899545632891714
3146206,51.25,746.071,95.4,83.0,5757.0,15175.09119332986,60.63,1,0.33899545632891714
3146255,47.09,737.683,74.24,49.0,5058.0,13532.621589561091,57.76,1,0.33899545632891714
3146305,48.95,736.0099,95.08,116.0,17334.0,14692.569516557056,59.05,1,0.33899545632891714
3146404,78.95,769.7243,94.74,36.0,4224.0,23424.952651515152,79.25,0,0.33899545632891714
3146503,67.53,761.7542,91.86,79.0,8142.0,83087.20216163104,71.49,0,0.33899545632891714
3146552,62.52,762.5824,92.19,59.0,5551.0,13263.015672851738,68.17,0,0.33899545632891714
3146602,80.0,768.3198,100.0,10.0,1474.0,22970.827679782906,80.0,0,0.33899545632891714
3146701,26.99,743.7125,81.25,39.0,5707.0,20055.896267741366,42.2,1,0.33899545632891714
3146750,38.71,720.8829,84.91,45.0,6301.0,13170.607840025392,51.7,1,0.33899545632891714
3146909,47.1,733.7481,85.47,153.0,13920.0,27185.416666666668,57.77,1,0.33899545632891714
3147006,65.69,759.2041,91.71,675.0,94023.0,72311.2642651266,70.27,0,0.33899545632891714
3147105,53.51,743.0303,88.61,498.0,97139.0,53134.477398367286,62.16,1,0.33899545632891714
3147204,62.45,760.3905,96.52,194.0,21723.0,36882.56686461354,68.12,0,0.33899545632891714
3147303,60.77,751.3543,96.09,172.0,20445.0,37638.34678405478,67.01,0,0.33899545632891714
3147402,48.84,741.5365,95.81,206.0,24107.0,45967.27091716098,58.98,1,0.33899545632891714
3147501,35.29,740.1365,,17.0,1600.0,18751.25,80.0,1,0.33899545632891714
3147600,85.63,782.4065,96.92,63.0,15515.0,47660.13535288432,80.0,0,0.33899545632891714
3147709,80.61,781.5002,100.0,62.0,8473.0,36652.30732916322,80.0,0,0.33899545632891714
3147808,61.11,759.5724,100.0,18.0,2233.0,21300.940438871476,67.24,0,0.33899545632891714
3147907,65.45,757.2296,94.7,732.0,111939.0,36449.369746022385,70.11,0,0.33899545632891714
3147956,76.92,791.2228,100.0,31.0,4837.0,12743.849493487702,77.83,0,0.33899545632891714
3148004,69.14,761.013,91.61,393.0,159235.0,51190.81232141175,72.56,0,0.33899545632891714
3148103,61.83,754.6843,94.55,815.0,89826.0,54502.98354596665,67.71,0,0.33899545632891714
3148202,72.64,770.8277,91.53,54.0,5576.0,27280.84648493544,74.9,0,0.33899545632891714
3148301,53.79,751.5075,93.33,42.0,8659.0,16557.68564499365,62.35,1,0.33899545632891714
3148400,70.37,754.364,87.3,55.0,4389.0,18336.978810663026,73.38,0,0.33899545632891714
3148608,64.65,754.0297,95.74,45.0,17446.0,16822.480797890632,69.58,0,0.33899545632891714
3148707,57.01,747.3558,90.34,262.0,24410.0,17569.438754608764,64.51,1,0.33899545632891714
3148756,61.37,753.1351,94.29,33.0,7320.0,17074.86338797814,67.41,0,0.33899545632891714
3148806,85.38,779.2503,96.3,26.0,3311.0,19697.372395046812,80.0,0,0.33899545632891714
3148905,81.43,775.9123,87.5,28.0,4112.0,32541.342412451362,80.0,0,0.33899545632891714
3149002,53.74,745.4314,96.97,32.0,2757.0,23754.80594849474,62.32,1,0.33899545632891714
3149101,50.09,742.4242,98.25,56.0,10760.0,20585.223048327138,59.84,1,0.33899545632891714
3149150,28.66,716.8981,89.47,85.0,10433.0,12676.698936068244,43.65,1,0.33899545632891714
3149200,59.7,741.3495,95.74,45.0,3344.0,99738.93540669855,66.3,0,0.33899545632891714
3149309,59.02,748.2617,88.42,443.0,62580.0,40178.60338766378,65.85,0,0.33899545632891714
3149507,32.02,725.3816,97.78,44.0,3351.0,23475.38048343778,46.46,1,0.33899545632891714
3149606,64.18,759.2275,94.83,55.0,4155.0,25012.03369434416,69.27,0,0.33899545632891714
3149705,80.06,783.6509,96.05,170.0,12268.0,30874.3071405282,80.0,0,0.33899545632891714
3149804,67.9,766.4454,92.91,236.0,17151.0,150305.1717101044,71.73,0,0.33899545632891714
3149903,71.24,765.3825,93.84,198.0,21384.0,37957.53834642723,73.96,0,0.33899545632891714
3149952,45.31,734.6055,78.9,86.0,6553.0,18310.39218678468,56.51,1,0.33899545632891714
3150000,88.06,788.8171,93.62,44.0,3570.0,16021.56862745098,80.0,0,0.33899545632891714
3150109,29.63,713.9055,77.42,24.0,2796.0,40942.41773962804,44.48,1,0.33899545632891714
3150158,52.84,746.0522,87.18,102.0,8529.0,25137.179036229332,61.71,1,0.33899545632891714
3150208,35.21,733.1183,96.08,49.0,3976.0,19166.750503018106,49.01,1,0.33899545632891714
3150307,29.38,688.9406,86.21,25.0,4604.0,29356.646394439616,44.27,1,0.33899545632891714
3150406,71.95,762.9394,95.83,46.0,5019.0,25591.153616258216,74.44,0,0.33899545632891714
3150505,72.81,765.6035,96.97,64.0,8563.0,36723.81174821908,75.02,0,0.33899545632891714
3150539,34.7,728.2144,85.19,69.0,4706.0,14904.802379940502,48.61,1,0.33899545632891714
3150570,47.97,734.7342,95.74,90.0,7084.0,13301.806888763413,58.37,1,0.33899545632891714
3150604,66.97,755.8144,96.15,50.0,6700.0,37099.25373134328,71.11,0,0.33899545632891714
3150703,63.4,747.9348,95.95,71.0,5537.0,115405.99602672929,68.75,0,0.33899545632891714
3150802,60.14,746.3572,89.61,69.0,17018.0,14876.95381360912,66.59,0,0.33899545632891714
3150901,66.27,752.0409,85.71,48.0,6041.0,19634.994206257245,70.65,0,0.33899545632891714
3151008,69.35,765.0074,90.18,101.0,9120.0,18812.82894736842,72.7,0,0.33899545632891714
3151107,62.67,756.5353,87.63,85.0,11077.0,63909.72284914688,68.27,0,0.33899545632891714
3151206,49.51,737.8652,91.77,524.0,55606.0,60447.775419918726,59.44,1,0.33899545632891714
3151305,74.74,764.5098,96.69,117.0,11610.0,21223.169681309217,76.33,0,0.33899545632891714
3151404,92.14,794.9876,98.21,55.0,26685.0,26339.40415964025,80.0,0,0.33899545632891714
3151503,57.27,744.6011,88.16,268.0,36062.0,43496.589207476005,64.69,1,0.33899545632891714
3151602,45.91,732.6158,92.49,160.0,11145.0,75657.33512786002,56.93,1,0.33899545632891714
3151701,81.87,767.0669,91.27,115.0,16390.0,33488.65161683953,80.0,0,0.33899545632891714
3151800,58.1,749.8888,87.46,1151.0,163742.0,65547.67866521724,65.24,1,0.33899545632891714
3152006,65.2,759.687,92.16,247.0,31047.0,39614.391084484814,69.94,0,0.33899545632891714
3152105,52.65,742.9249,87.86,333.0,57776.0,44898.556494045966,61.58,1,0.33899545632891714
3152131,61.32,753.0297,95.08,58.0,3747.0,17061.91619962637,67.38,0,0.33899545632891714
3152170,72.63,767.7923,92.52,99.0,10883.0,13729.302582008635,74.9,0,0.33899545632891714
3152204,63.54,757.5032,96.97,96.0,37438.0,16708.2910411881,68.84,0,0.33899545632891714
3152402,41.74,728.3114,86.27,88.0,13666.0,15642.177667203276,53.94,1,0.33899545632891714
3152501,58.91,748.6352,90.95,925.0,152217.0,93295.79481923832,65.78,0,0.33899545632891714
3152600,78.44,766.1734,88.14,52.0,6566.0,82639.20194943648,78.89,0,0.33899545632891714
3152709,73.21,769.2748,96.47,82.0,9048.0,28494.584438549955,75.29,0,0.33899545632891714
3152808,55.38,744.8436,91.97,355.0,28342.0,60076.0355655917,63.42,1,0.33899545632891714
